month,member_casual,rideable_type,day_type,day_of_week,time_of_day,length_distro_min,ride_count,sum_ride_length_sec
September 2024,member,classic_bike,weekend,1,8:00 PM - 11:59 PM,21 - 30,204,311574
September 2024,member,electric_bike,weekend,1,8:00 PM - 11:59 PM,21 - 30,84,124122
August 2024,member,classic_bike,weekend,1,12:00 AM - 5:59 AM,21 - 30,79,120892
August 2024,member,classic_bike,weekend,1,9:00 AM - 11:59 AM,0 - 10,2352,869512
June 2024,member,electric_bike,weekend,1,12:00 PM - 2:59 PM,11 - 20,852,773222
May 2024,member,classic_bike,weekend,1,9:00 AM - 11:59 AM,0 - 10,1779,652863
May 2024,member,classic_bike,weekend,1,3:00 PM - 4:59 PM,21 - 30,440,675314
May 2024,member,electric_bike,weekend,1,12:00 PM - 2:59 PM,41 - 50,19,51961
May 2024,member,classic_bike,weekend,1,9:00 AM - 11:59 AM,51 - 60,27,87882
March 2024,member,classic_bike,weekend,1,8:00 PM - 11:59 PM,21 - 30,67,101255
January 2024,member,electric_bike,weekend,1,3:00 PM - 4:59 PM,0 - 10,180,62961
January 2024,member,electric_bike,weekend,1,8:00 PM - 11:59 PM,11 - 20,45,40285
January 2024,member,classic_bike,weekend,1,3:00 PM - 4:59 PM,31 - 40,43,91479
July 2024,member,classic_bike,weekend,1,5:00 PM - 7:59 PM,11 - 20,1039,952123
July 2024,member,electric_bike,weekend,1,6:00 AM - 8:59 AM,0 - 10,310,116842
February 2024,member,electric_bike,weekend,1,6:00 AM - 8:59 AM,31 - 40,2,4250
February 2024,member,classic_bike,weekend,1,8:00 PM - 11:59 PM,31 - 40,19,40869
April 2024,member,classic_bike,weekend,1,5:00 PM - 7:59 PM,31 - 40,230,488350
April 2024,member,electric_bike,weekend,1,5:00 PM - 7:59 PM,41 - 50,13,36198
November 2023,member,classic_bike,weekend,1,9:00 AM - 11:59 AM,0 - 10,1675,611349
November 2023,member,electric_bike,weekend,1,12:00 PM - 2:59 PM,0 - 10,907,331218
November 2023,member,electric_bike,weekend,1,9:00 AM - 11:59 AM,31 - 40,16,33061
December 2023,member,classic_bike,weekend,1,12:00 PM - 2:59 PM,0 - 10,1415,518293
December 2023,member,electric_bike,weekend,1,8:00 PM - 11:59 PM,21 - 30,23,34832
December 2023,member,electric_bike,weekend,1,9:00 AM - 11:59 AM,51 - 60,0,0
December 2023,member,classic_bike,weekend,1,9:00 AM - 11:59 AM,0 - 10,1181,426408
September 2024,member,classic_bike,weekend,1,12:00 PM - 2:59 PM,41 - 50,122,335864
September 2024,member,classic_bike,weekend,1,12:00 PM - 2:59 PM,31 - 40,244,523929
October 2024,member,classic_bike,weekend,1,3:00 PM - 4:59 PM,31 - 40,200,424861
October 2024,member,classic_bike,weekend,1,3:00 PM - 4:59 PM,11 - 20,797,726945
October 2024,member,classic_bike,weekend,1,6:00 AM - 8:59 AM,51 - 60,13,43107
August 2024,member,electric_bike,weekend,1,6:00 AM - 8:59 AM,31 - 40,8,16960
August 2024,member,electric_bike,weekend,1,6:00 AM - 8:59 AM,60+,7,63060
August 2024,member,electric_bike,weekend,1,8:00 PM - 11:59 PM,60+,4,17206
June 2024,member,classic_bike,weekend,1,12:00 PM - 2:59 PM,21 - 30,1036,1568070
May 2024,member,electric_bike,weekend,1,5:00 PM - 7:59 PM,21 - 30,143,215189
March 2024,member,electric_bike,weekend,1,3:00 PM - 4:59 PM,41 - 50,11,29957
March 2024,member,classic_bike,weekend,1,5:00 PM - 7:59 PM,0 - 10,1472,526910
March 2024,member,classic_bike,weekend,1,12:00 AM - 5:59 AM,31 - 40,17,36468
March 2024,member,classic_bike,weekend,1,12:00 AM - 5:59 AM,21 - 30,22,33207
March 2024,member,electric_bike,weekend,1,9:00 AM - 11:59 AM,51 - 60,6,19451
January 2024,member,electric_bike,weekend,1,5:00 PM - 7:59 PM,60+,5,53712
January 2024,member,electric_bike,weekend,1,3:00 PM - 4:59 PM,31 - 40,3,6786
July 2024,member,electric_bike,weekend,1,9:00 AM - 11:59 AM,51 - 60,8,27129
February 2024,member,electric_bike,weekend,1,8:00 PM - 11:59 PM,60+,4,25399
February 2024,member,classic_bike,weekend,1,12:00 PM - 2:59 PM,0 - 10,1653,607905
February 2024,member,classic_bike,weekend,1,12:00 PM - 2:59 PM,11 - 20,754,681083
February 2024,member,electric_bike,weekend,1,12:00 PM - 2:59 PM,51 - 60,2,6505
April 2024,member,classic_bike,weekend,1,12:00 AM - 5:59 AM,51 - 60,4,13046
November 2023,member,classic_bike,weekend,1,8:00 PM - 11:59 PM,0 - 10,677,227315
December 2023,member,classic_bike,weekend,1,5:00 PM - 7:59 PM,51 - 60,4,13474
December 2023,member,electric_bike,weekend,1,5:00 PM - 7:59 PM,11 - 20,186,161454
December 2023,member,classic_bike,weekend,1,6:00 AM - 8:59 AM,31 - 40,23,48283
September 2024,member,classic_bike,weekend,1,3:00 PM - 4:59 PM,21 - 30,469,706801
September 2024,member,electric_bike,weekend,1,3:00 PM - 4:59 PM,41 - 50,18,49155
September 2024,member,classic_bike,weekend,1,6:00 AM - 8:59 AM,51 - 60,26,87492
September 2024,member,classic_bike,weekend,1,12:00 PM - 2:59 PM,60+,44,306517
September 2024,member,classic_bike,weekend,1,8:00 PM - 11:59 PM,51 - 60,17,55678
October 2024,member,electric_bike,weekend,1,3:00 PM - 4:59 PM,60+,29,177651
October 2024,member,classic_bike,weekend,1,12:00 PM - 2:59 PM,51 - 60,41,137524
August 2024,member,classic_bike,weekend,1,3:00 PM - 4:59 PM,41 - 50,116,312426
August 2024,member,classic_bike,weekend,1,12:00 AM - 5:59 AM,11 - 20,275,247392
June 2024,member,classic_bike,weekend,1,5:00 PM - 7:59 PM,21 - 30,855,1309361
May 2024,member,electric_bike,weekend,1,8:00 PM - 11:59 PM,21 - 30,52,78565
May 2024,member,classic_bike,weekend,1,12:00 AM - 5:59 AM,51 - 60,2,6161
March 2024,member,classic_bike,weekend,1,3:00 PM - 4:59 PM,51 - 60,21,68803
March 2024,member,electric_bike,weekend,1,5:00 PM - 7:59 PM,51 - 60,4,13575
March 2024,member,electric_bike,weekend,1,6:00 AM - 8:59 AM,21 - 30,10,14280
February 2024,member,electric_bike,weekend,1,3:00 PM - 4:59 PM,60+,5,24574
February 2024,member,classic_bike,weekend,1,9:00 AM - 11:59 AM,21 - 30,165,251339
February 2024,member,classic_bike,weekend,1,9:00 AM - 11:59 AM,41 - 50,39,104055
April 2024,member,electric_bike,weekend,1,12:00 AM - 5:59 AM,41 - 50,1,2827
April 2024,member,classic_bike,weekend,1,12:00 PM - 2:59 PM,11 - 20,1135,1052242
November 2023,member,electric_bike,weekend,1,12:00 PM - 2:59 PM,51 - 60,5,16288
December 2023,member,electric_bike,weekend,1,3:00 PM - 4:59 PM,21 - 30,46,67125
December 2023,member,classic_bike,weekend,1,12:00 AM - 5:59 AM,51 - 60,0,0
December 2023,member,classic_bike,weekend,1,12:00 PM - 2:59 PM,60+,11,163432
September 2024,member,classic_bike,weekend,1,12:00 AM - 5:59 AM,11 - 20,329,296714
October 2024,member,classic_bike,weekend,1,9:00 AM - 11:59 AM,0 - 10,2264,817877
June 2024,member,electric_bike,weekend,1,5:00 PM - 7:59 PM,60+,23,138650
June 2024,member,electric_bike,weekend,1,12:00 PM - 2:59 PM,31 - 40,92,192728
May 2024,member,classic_bike,weekend,1,5:00 PM - 7:59 PM,11 - 20,1230,1138171
March 2024,member,electric_bike,weekend,1,5:00 PM - 7:59 PM,31 - 40,29,61840
March 2024,member,classic_bike,weekend,1,12:00 AM - 5:59 AM,0 - 10,322,115209
March 2024,member,classic_bike,weekend,1,9:00 AM - 11:59 AM,60+,24,138069
January 2024,member,classic_bike,weekend,1,9:00 AM - 11:59 AM,41 - 50,9,24781
January 2024,member,electric_bike,weekend,1,9:00 AM - 11:59 AM,51 - 60,0,0
February 2024,member,electric_bike,weekend,1,5:00 PM - 7:59 PM,31 - 40,10,21067
February 2024,member,electric_bike,weekend,1,9:00 AM - 11:59 AM,41 - 50,4,11590
April 2024,member,classic_bike,weekend,1,3:00 PM - 4:59 PM,31 - 40,188,404023
April 2024,member,electric_bike,weekend,1,5:00 PM - 7:59 PM,11 - 20,310,277912
December 2023,member,electric_bike,weekend,1,8:00 PM - 11:59 PM,31 - 40,4,8719
September 2024,member,classic_bike,weekend,1,3:00 PM - 4:59 PM,41 - 50,102,275494
August 2024,member,electric_bike,weekend,1,3:00 PM - 4:59 PM,31 - 40,60,126304
August 2024,member,electric_bike,weekend,1,3:00 PM - 4:59 PM,60+,26,148474
August 2024,member,electric_bike,weekend,1,5:00 PM - 7:59 PM,31 - 40,81,169154
May 2024,member,electric_bike,weekend,1,12:00 AM - 5:59 AM,31 - 40,8,16331
March 2024,member,electric_bike,weekend,1,12:00 PM - 2:59 PM,0 - 10,906,326425
January 2024,member,electric_bike,weekend,1,6:00 AM - 8:59 AM,31 - 40,0,0
January 2024,member,electric_bike,weekend,1,8:00 PM - 11:59 PM,41 - 50,0,0
July 2024,member,classic_bike,weekend,1,3:00 PM - 4:59 PM,21 - 30,332,506267
July 2024,member,classic_bike,weekend,1,6:00 AM - 8:59 AM,41 - 50,26,69682
February 2024,member,electric_bike,weekend,1,5:00 PM - 7:59 PM,60+,7,30374
February 2024,member,electric_bike,weekend,1,3:00 PM - 4:59 PM,51 - 60,2,7014
April 2024,member,classic_bike,weekend,1,5:00 PM - 7:59 PM,21 - 30,402,609515
April 2024,member,electric_bike,weekend,1,5:00 PM - 7:59 PM,21 - 30,98,145156
December 2023,member,classic_bike,weekend,1,12:00 PM - 2:59 PM,11 - 20,545,491811
September 2024,member,electric_bike,weekend,1,9:00 AM - 11:59 AM,51 - 60,14,46518
October 2024,member,classic_bike,weekend,1,12:00 PM - 2:59 PM,41 - 50,167,450043
June 2024,member,electric_bike,weekend,1,8:00 PM - 11:59 PM,60+,10,42075
June 2024,member,classic_bike,weekend,1,9:00 AM - 11:59 AM,0 - 10,2672,1006196
June 2024,member,classic_bike,weekend,1,3:00 PM - 4:59 PM,31 - 40,372,797616
June 2024,member,electric_bike,weekend,1,8:00 PM - 11:59 PM,41 - 50,11,31079
May 2024,member,classic_bike,weekend,1,8:00 PM - 11:59 PM,21 - 30,203,309299
May 2024,member,classic_bike,weekend,1,12:00 AM - 5:59 AM,41 - 50,16,42079
March 2024,member,electric_bike,weekend,1,5:00 PM - 7:59 PM,0 - 10,800,280136
March 2024,member,electric_bike,weekend,1,6:00 AM - 8:59 AM,0 - 10,271,94353
March 2024,member,classic_bike,weekend,1,6:00 AM - 8:59 AM,21 - 30,62,95471
March 2024,member,electric_bike,weekend,1,6:00 AM - 8:59 AM,31 - 40,3,6366
July 2024,member,electric_bike,weekend,1,3:00 PM - 4:59 PM,11 - 20,396,355219
February 2024,member,classic_bike,weekend,1,6:00 AM - 8:59 AM,41 - 50,5,13334
April 2024,member,classic_bike,weekend,1,3:00 PM - 4:59 PM,60+,29,375301
April 2024,member,classic_bike,weekend,1,5:00 PM - 7:59 PM,11 - 20,821,759683
November 2023,member,classic_bike,weekend,1,6:00 AM - 8:59 AM,0 - 10,545,186979
November 2023,member,electric_bike,weekend,1,3:00 PM - 4:59 PM,11 - 20,230,204284
September 2024,member,classic_bike,weekend,1,9:00 AM - 11:59 AM,11 - 20,1085,989644
August 2024,member,classic_bike,weekend,1,3:00 PM - 4:59 PM,21 - 30,476,723423
August 2024,member,electric_bike,weekend,1,5:00 PM - 7:59 PM,11 - 20,689,613160
June 2024,member,classic_bike,weekend,1,12:00 PM - 2:59 PM,41 - 50,255,683633
May 2024,member,classic_bike,weekend,1,8:00 PM - 11:59 PM,51 - 60,8,26423
March 2024,member,classic_bike,weekend,1,6:00 AM - 8:59 AM,60+,6,33288
January 2024,member,classic_bike,weekend,1,6:00 AM - 8:59 AM,60+,1,31553
January 2024,member,classic_bike,weekend,1,8:00 PM - 11:59 PM,0 - 10,313,107990
January 2024,member,electric_bike,weekend,1,6:00 AM - 8:59 AM,51 - 60,0,0
July 2024,member,electric_bike,weekend,1,3:00 PM - 4:59 PM,60+,14,103111
July 2024,member,classic_bike,weekend,1,8:00 PM - 11:59 PM,0 - 10,1003,388234
February 2024,member,electric_bike,weekend,1,3:00 PM - 4:59 PM,21 - 30,39,57368
November 2023,member,classic_bike,weekend,1,12:00 AM - 5:59 AM,41 - 50,9,24173
November 2023,member,classic_bike,weekend,1,3:00 PM - 4:59 PM,51 - 60,18,57740
December 2023,member,classic_bike,weekend,1,12:00 AM - 5:59 AM,60+,3,75565
October 2024,member,classic_bike,weekend,1,12:00 AM - 5:59 AM,51 - 60,4,13723
October 2024,member,classic_bike,weekend,1,12:00 AM - 5:59 AM,11 - 20,215,192765
October 2024,member,electric_bike,weekend,1,12:00 PM - 2:59 PM,41 - 50,19,51382
August 2024,member,classic_bike,weekend,1,5:00 PM - 7:59 PM,21 - 30,612,938783
August 2024,member,classic_bike,weekend,1,5:00 PM - 7:59 PM,41 - 50,175,472457
August 2024,member,electric_bike,weekend,1,6:00 AM - 8:59 AM,41 - 50,2,5523
August 2024,member,classic_bike,weekend,1,6:00 AM - 8:59 AM,60+,22,150432
August 2024,member,electric_bike,weekend,1,12:00 PM - 2:59 PM,31 - 40,72,150488
June 2024,member,classic_bike,weekend,1,8:00 PM - 11:59 PM,31 - 40,158,336641
June 2024,member,electric_bike,weekend,1,9:00 AM - 11:59 AM,41 - 50,26,71025
June 2024,member,electric_bike,weekend,1,5:00 PM - 7:59 PM,41 - 50,43,116375
May 2024,member,electric_bike,weekend,1,8:00 PM - 11:59 PM,0 - 10,574,211531
May 2024,member,electric_bike,weekend,1,12:00 AM - 5:59 AM,21 - 30,32,47178
May 2024,member,electric_bike,weekend,1,6:00 AM - 8:59 AM,31 - 40,5,10505
May 2024,member,classic_bike,weekend,1,5:00 PM - 7:59 PM,51 - 60,45,147559
March 2024,member,classic_bike,weekend,1,6:00 AM - 8:59 AM,11 - 20,177,157378
March 2024,member,electric_bike,weekend,1,12:00 AM - 5:59 AM,21 - 30,19,28112
March 2024,member,electric_bike,weekend,1,12:00 AM - 5:59 AM,31 - 40,6,13197
March 2024,member,classic_bike,weekend,1,9:00 AM - 11:59 AM,31 - 40,117,249212
July 2024,member,electric_bike,weekend,1,3:00 PM - 4:59 PM,21 - 30,117,173633
July 2024,member,classic_bike,weekend,1,6:00 AM - 8:59 AM,51 - 60,6,20048
February 2024,member,electric_bike,weekend,1,9:00 AM - 11:59 AM,0 - 10,354,127235
February 2024,member,classic_bike,weekend,1,8:00 PM - 11:59 PM,21 - 30,61,88732
April 2024,member,electric_bike,weekend,1,12:00 PM - 2:59 PM,51 - 60,9,29395
April 2024,member,classic_bike,weekend,1,8:00 PM - 11:59 PM,41 - 50,23,62508
November 2023,member,electric_bike,weekend,1,12:00 AM - 5:59 AM,11 - 20,76,66892
December 2023,member,electric_bike,weekend,1,6:00 AM - 8:59 AM,11 - 20,69,58264
December 2023,member,classic_bike,weekend,1,12:00 PM - 2:59 PM,31 - 40,88,188815
December 2023,member,electric_bike,weekend,1,9:00 AM - 11:59 AM,31 - 40,11,22063
September 2024,member,classic_bike,weekend,1,3:00 PM - 4:59 PM,60+,44,281259
September 2024,member,electric_bike,weekend,1,5:00 PM - 7:59 PM,31 - 40,81,171079
September 2024,member,classic_bike,weekend,1,9:00 AM - 11:59 AM,21 - 30,455,688452
October 2024,member,classic_bike,weekend,1,3:00 PM - 4:59 PM,0 - 10,1702,619542
October 2024,member,electric_bike,weekend,1,9:00 AM - 11:59 AM,60+,22,109284
August 2024,member,electric_bike,weekend,1,5:00 PM - 7:59 PM,0 - 10,1260,478851
August 2024,member,classic_bike,weekend,1,12:00 PM - 2:59 PM,0 - 10,2701,1051178
August 2024,member,electric_bike,weekend,1,9:00 AM - 11:59 AM,21 - 30,154,229119
June 2024,member,classic_bike,weekend,1,8:00 PM - 11:59 PM,0 - 10,1307,492708
June 2024,member,electric_bike,weekend,1,12:00 PM - 2:59 PM,51 - 60,12,40932
May 2024,member,classic_bike,weekend,1,8:00 PM - 11:59 PM,0 - 10,928,345237
May 2024,member,classic_bike,weekend,1,12:00 AM - 5:59 AM,21 - 30,71,107211
March 2024,member,classic_bike,weekend,1,12:00 PM - 2:59 PM,0 - 10,1953,729381
March 2024,member,electric_bike,weekend,1,12:00 PM - 2:59 PM,11 - 20,381,341048
March 2024,member,electric_bike,weekend,1,8:00 PM - 11:59 PM,11 - 20,105,89817
January 2024,member,electric_bike,weekend,1,9:00 AM - 11:59 AM,0 - 10,266,90563
July 2024,member,electric_bike,weekend,1,6:00 AM - 8:59 AM,51 - 60,4,13738
July 2024,member,classic_bike,weekend,1,12:00 AM - 5:59 AM,0 - 10,525,199655
July 2024,member,classic_bike,weekend,1,8:00 PM - 11:59 PM,11 - 20,543,496187
February 2024,member,classic_bike,weekend,1,3:00 PM - 4:59 PM,51 - 60,14,46773
April 2024,member,classic_bike,weekend,1,12:00 PM - 2:59 PM,0 - 10,1990,743268
April 2024,member,classic_bike,weekend,1,9:00 AM - 11:59 AM,0 - 10,1549,556376
April 2024,member,electric_bike,weekend,1,9:00 AM - 11:59 AM,11 - 20,321,289086
November 2023,member,electric_bike,weekend,1,12:00 PM - 2:59 PM,21 - 30,84,128144
November 2023,member,electric_bike,weekend,1,5:00 PM - 7:59 PM,41 - 50,2,5729
December 2023,member,electric_bike,weekend,1,3:00 PM - 4:59 PM,60+,1,5395
December 2023,member,electric_bike,weekend,1,3:00 PM - 4:59 PM,0 - 10,496,179040
December 2023,member,electric_bike,weekend,1,6:00 AM - 8:59 AM,21 - 30,5,7884
September 2024,member,classic_bike,weekend,1,6:00 AM - 8:59 AM,21 - 30,182,281586
September 2024,member,electric_bike,weekend,1,12:00 AM - 5:59 AM,60+,3,20211
September 2024,member,electric_bike,weekend,1,12:00 AM - 5:59 AM,0 - 10,518,188931
October 2024,member,electric_bike,weekend,1,5:00 PM - 7:59 PM,31 - 40,42,90134
October 2024,member,classic_bike,weekend,1,6:00 AM - 8:59 AM,0 - 10,819,283686
October 2024,member,electric_bike,weekend,1,12:00 PM - 2:59 PM,51 - 60,17,57040
August 2024,member,electric_bike,weekend,1,5:00 PM - 7:59 PM,41 - 50,32,86427
June 2024,member,electric_bike,weekend,1,12:00 AM - 5:59 AM,0 - 10,405,146735
June 2024,member,electric_bike,weekend,1,5:00 PM - 7:59 PM,21 - 30,243,365818
June 2024,member,classic_bike,weekend,1,12:00 AM - 5:59 AM,51 - 60,3,9865
May 2024,member,electric_bike,weekend,1,12:00 AM - 5:59 AM,60+,3,13833
May 2024,member,classic_bike,weekend,1,3:00 PM - 4:59 PM,41 - 50,125,337968
March 2024,member,classic_bike,weekend,1,3:00 PM - 4:59 PM,11 - 20,605,559578
March 2024,member,classic_bike,weekend,1,5:00 PM - 7:59 PM,11 - 20,593,549332
March 2024,member,electric_bike,weekend,1,6:00 AM - 8:59 AM,41 - 50,0,0
March 2024,member,classic_bike,weekend,1,12:00 AM - 5:59 AM,51 - 60,2,6787
March 2024,member,classic_bike,weekend,1,9:00 AM - 11:59 AM,11 - 20,602,538765
January 2024,member,classic_bike,weekend,1,12:00 AM - 5:59 AM,0 - 10,101,34436
January 2024,member,electric_bike,weekend,1,5:00 PM - 7:59 PM,31 - 40,4,8769
January 2024,member,classic_bike,weekend,1,12:00 AM - 5:59 AM,51 - 60,0,0
July 2024,member,classic_bike,weekend,1,3:00 PM - 4:59 PM,31 - 40,190,402650
July 2024,member,electric_bike,weekend,1,12:00 PM - 2:59 PM,31 - 40,88,184197
February 2024,member,classic_bike,weekend,1,9:00 AM - 11:59 AM,60+,16,97106
February 2024,member,electric_bike,weekend,1,12:00 PM - 2:59 PM,0 - 10,448,173695
February 2024,member,classic_bike,weekend,1,12:00 AM - 5:59 AM,21 - 30,23,33392
December 2023,member,classic_bike,weekend,1,12:00 AM - 5:59 AM,31 - 40,8,16710
September 2024,member,electric_bike,weekend,1,12:00 AM - 5:59 AM,31 - 40,20,41225
October 2024,member,electric_bike,weekend,1,6:00 AM - 8:59 AM,60+,5,22181
October 2024,member,classic_bike,weekend,1,8:00 PM - 11:59 PM,51 - 60,11,36436
August 2024,member,electric_bike,weekend,1,5:00 PM - 7:59 PM,21 - 30,208,314396
August 2024,member,electric_bike,weekend,1,6:00 AM - 8:59 AM,0 - 10,446,164736
August 2024,member,electric_bike,weekend,1,9:00 AM - 11:59 AM,31 - 40,32,66833
June 2024,member,classic_bike,weekend,1,8:00 PM - 11:59 PM,60+,15,259163
June 2024,member,electric_bike,weekend,1,9:00 AM - 11:59 AM,0 - 10,1278,476550
June 2024,member,electric_bike,weekend,1,6:00 AM - 8:59 AM,31 - 40,7,14331
May 2024,member,electric_bike,weekend,1,12:00 PM - 2:59 PM,21 - 30,138,208090
May 2024,member,classic_bike,weekend,1,6:00 AM - 8:59 AM,41 - 50,24,63639
March 2024,member,electric_bike,weekend,1,12:00 AM - 5:59 AM,41 - 50,3,7875
March 2024,member,electric_bike,weekend,1,12:00 AM - 5:59 AM,51 - 60,1,3616
January 2024,member,electric_bike,weekend,1,5:00 PM - 7:59 PM,11 - 20,62,54634
July 2024,member,classic_bike,weekend,1,6:00 AM - 8:59 AM,11 - 20,245,219924
July 2024,member,classic_bike,weekend,1,8:00 PM - 11:59 PM,60+,15,187684
February 2024,member,electric_bike,weekend,1,8:00 PM - 11:59 PM,21 - 30,24,34820
February 2024,member,classic_bike,weekend,1,12:00 PM - 2:59 PM,51 - 60,25,82654
February 2024,member,classic_bike,weekend,1,6:00 AM - 8:59 AM,51 - 60,2,6362
April 2024,member,classic_bike,weekend,1,3:00 PM - 4:59 PM,11 - 20,703,635524
April 2024,member,electric_bike,weekend,1,5:00 PM - 7:59 PM,0 - 10,902,326110
April 2024,member,classic_bike,weekend,1,8:00 PM - 11:59 PM,60+,3,135365
November 2023,member,electric_bike,weekend,1,6:00 AM - 8:59 AM,0 - 10,278,99501
November 2023,member,electric_bike,weekend,1,12:00 PM - 2:59 PM,41 - 50,13,35091
December 2023,member,classic_bike,weekend,1,6:00 AM - 8:59 AM,51 - 60,1,3182
December 2023,member,electric_bike,weekend,1,12:00 PM - 2:59 PM,41 - 50,6,16314
December 2023,member,classic_bike,weekend,1,8:00 PM - 11:59 PM,11 - 20,138,124600
December 2023,member,electric_bike,weekend,1,8:00 PM - 11:59 PM,51 - 60,0,0
September 2024,member,classic_bike,weekend,1,3:00 PM - 4:59 PM,31 - 40,271,575015
September 2024,member,electric_bike,weekend,1,12:00 PM - 2:59 PM,21 - 30,199,298189
September 2024,member,classic_bike,weekend,1,12:00 PM - 2:59 PM,11 - 20,1320,1203921
September 2024,member,classic_bike,weekend,1,8:00 PM - 11:59 PM,31 - 40,89,188308
September 2024,member,classic_bike,weekend,1,9:00 AM - 11:59 AM,51 - 60,34,110929
October 2024,member,classic_bike,weekend,1,6:00 AM - 8:59 AM,60+,12,85808
October 2024,member,electric_bike,weekend,1,12:00 AM - 5:59 AM,51 - 60,3,9705
October 2024,member,classic_bike,weekend,1,9:00 AM - 11:59 AM,51 - 60,35,116674
October 2024,member,electric_bike,weekend,1,9:00 AM - 11:59 AM,51 - 60,3,10114
August 2024,member,classic_bike,weekend,1,8:00 PM - 11:59 PM,0 - 10,1238,454498
August 2024,member,classic_bike,weekend,1,9:00 AM - 11:59 AM,60+,70,539546
June 2024,member,electric_bike,weekend,1,3:00 PM - 4:59 PM,11 - 20,612,554023
June 2024,member,classic_bike,weekend,1,6:00 AM - 8:59 AM,31 - 40,126,264450
